ISIN,NAME,x1999,x2000,x2001,x2002,x2003,x2004,x2005,x2006,x2007,x2008,x2009,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022
US7766961061,ROPER TECHNOLOGIES,,,,,,0,0,27.78,0,0,0,5.75,4.41,32.62,31.25,42.95,48.91,49.33,46.28,47.83,53.9,36.13,36.2,49.15
US7782961038,ROSS STORES,,,,,,0,0,0,0,6.94,6.97,6.57,7.41,23.56,22.52,35.51,39.78,31.21,31.06,29.54,41.55,47.27,45.41,48.86
US7835491082,RYDER SYSTEM,,,,0,0,9.95,12.86,5.02,45.39,60.9,57.45,72.04,69.79,67.28,69.02,63.17,66.06,61.74,66.34,65.09,68.22,67.94,58.42,62.99
US78409V1044,S&P GLOBAL,,,,,,,6.35,2.8,26.95,46.11,51.09,63.55,61.78,70,71.05,72.18,71.12,72.84,72.48,78.5,78.39,79.03,79.7,79.5
US7841171033,SEI INVESTMENTS,,,,,,,,,21.9,18.62,39.84,37.44,35.68,36.02,38.22,45.27,47.94,50.13,45.57,25.75,28.6,31.29,31.21,48.79
US78440X8873,SL GREEN REALTY,,,,,,0,0,0,0,0,0,0,12.56,67.16,62.14,61.31,61.2,78.94,84.57,82.21,85.4,80.45,85.94,84.62
US78442P1066,SLM,,,,,,,25.56,23.63,18.32,18.18,16.54,17.06,16.67,15.26,15.25,15.45,18.28,21.15,22.22,2.98,3.01,8.69,7.22,14.37
US78473E1038,SPX TECHNOLOGIES,,,,,,0,0,0,0,6.12,5.8,14.62,13.63,28.51,29.28,29.84,4.77,13.5,14.31,33.82,38.36,33.59,29.8,32.25
US7901481009,ST.JOE,,,,0,0,0,0,15.17,10.08,0,0,0,0,0,0,5.54,6.97,14.81,9.95,11.03,10.44,8.88,5.46,6.07
US79466L3024,SALESFORCE,,,,,,,,,0,0,3.3,38.95,39.01,58.07,57.09,61.5,66.2,66.88,66.24,71.28,73.04,76.07,75.81,75.6
US8064071025,HENRY SCHEIN,,,,,,,,,1.38,1.13,46.03,41.24,36.75,36.09,39,46.15,49.11,52.07,49.49,56.95,65.84,63.67,69.84,70.61
US8085131055,CHARLES SCHWAB,,,,27.78,27.78,26.48,26.3,26.68,32.46,32.92,37.39,34.81,33.33,32.99,34.27,36.57,37.82,37.8,34.9,20.41,17.29,17.73,14.09,18.71
US81211K1007,SEALED AIR,,,,0,0,0,0,17.61,12.93,17.53,24.01,29.96,35.31,50.48,48.13,61.83,55.74,47.4,58,50.3,42.26,42.1,49.58,
US8168511090,SEMPRA,,,,0,0,0,0,4.22,34.48,33.58,40.51,47.38,48.87,50.38,49.84,67.59,73.68,71.13,78.55,75.39,67.81,76.97,72.88,60.64
US8243481061,SHERWIN-WILLIAMS,,,,,,42.06,31.77,25.41,28.17,29.46,39.5,41.94,63.62,59.9,56.24,57.73,61.53,53.21,60,68.4,85.09,84.31,84.47,83.2
US8288061091,SIMON PROPERTY GROUP,,,,,,,5.55,17.94,2.72,4.16,25.48,25.92,26.5,26.54,24.42,53.54,58.48,59.87,61.22,59.87,71.19,71.46,62.98,66.1
